EventWall_ns,RowType,Source_Index,Source_WallClock_ns,HQ_Index,HQ_WallClock_ns,WallTimeDifference_ns,WallTimeDifference_ms
1784220016498108677,MATCHED,19212,1784220016498108677,19252,1784220016498025118,83559,0.083559
1784220016533449233,MATCHED,19213,1784220016533449233,19253,1784220016535347581,-1898348,-1.898348
1784220016566015355,MATCHED,19214,1784220016566015355,19254,1784220016566478103,-462748,-0.462748
1784220016599723318,MATCHED,19215,1784220016599723318,19255,1784220016600666300,-942982,-0.942982
1784220016632690455,MATCHED,19216,1784220016632690455,19256,1784220016634877737,-2187282,-2.187282
1784220016664154793,MATCHED,19217,1784220016664154793,19257,1784220016664485958,-331165,-0.331165
1784220016698454582,MATCHED,19218,1784220016698454582,19258,1784220016698771024,-316442,-0.316442
1784220016731901344,MATCHED,19219,1784220016731901344,19259,1784220016732173765,-272421,-0.272421
1784220016764566669,MATCHED,19220,1784220016764566669,19260,1784220016776240831,-11674162,-11.674162
1784220016798844088,MATCHED,19221,1784220016798844088,19261,1784220016800573491,-1729403,-1.729403
1784220016832421774,MATCHED,19222,1784220016832421774,19262,1784220016831085870,1335904,1.335904
1784220016865186821,MATCHED,19223,1784220016865186821,19263,1784220016862259966,2926855,2.926855
1784220016897345707,MATCHED,19224,1784220016897345707,19264,1784220016895090749,2254958,2.254958
1784220016930851375,MATCHED,19225,1784220016930851375,19265,1784220016930201177,650198,0.650198
1784220016964489246,MATCHED,19226,1784220016964489246,19266,1784220016962226839,2262407,2.262407
1784220017002688270,MATCHED,19227,1784220017002688270,19267,1784220016999609302,3078968,3.078968
1784220017032264722,MATCHED,19228,1784220017032264722,19268,1784220017032739434,-474712,-0.474712
1784220017065604984,MATCHED,19229,1784220017065604984,19269,1784220017064521098,1083886,1.083886
1784220017097870314,MATCHED,19230,1784220017097870314,19270,1784220017100862811,-2992497,-2.992497
1784220017132682431,MATCHED,19231,1784220017132682431,19271,1784220017133910370,-1227939,-1.227939
1784220017167809507,MATCHED,19232,1784220017167809507,19272,1784220017166253991,1555516,1.555516
1784220017203119655,MATCHED,19233,1784220017203119655,19273,1784220017204811591,-1691936,-1.691936
1784220017235735000,MATCHED,19234,1784220017235735000,19274,1784220017235096843,638157,0.638157
1784220017268306030,MATCHED,19235,1784220017268306030,19275,1784220017267278855,1027175,1.027175
1784220017297943093,MATCHED,19236,1784220017297943093,19276,1784220017302669373,-4726280,-4.726280
1784220017330637622,MATCHED,19237,1784220017330637622,19277,1784220017333964449,-3326827,-3.326827
1784220017366794779,MATCHED,19238,1784220017366794779,19278,1784220017372539419,-5744640,-5.744640
1784220017398253192,MATCHED,19239,1784220017398253192,19279,1784220017406395489,-8142297,-8.142297
1784220017431712157,MATCHED,19240,1784220017431712157,19280,1784220017437269809,-5557652,-5.557652
1784220017465039975,MATCHED,19241,1784220017465039975,19281,1784220017472908326,-7868351,-7.868351
1784220017499620391,MATCHED,19242,1784220017499620391,19282,1784220017506357103,-6736712,-6.736712
1784220017532341586,MATCHED,19243,1784220017532341586,19283,1784220017534102638,-1761052,-1.761052
1784220017566568209,MATCHED,19244,1784220017566568209,19284,1784220017564042115,2526094,2.526094
1784220017605768018,MATCHED,19245,1784220017605768018,19285,1784220017597494152,8273866,8.273866
1784220017631949174,MATCHED,19246,1784220017631949174,19286,1784220017630720987,1228187,1.228187
1784220017664842831,MATCHED,19247,1784220017664842831,19287,1784220017663868527,974304,0.974304
1784220017699957222,MATCHED,19248,1784220017699957222,19288,1784220017697465544,2491678,2.491678
1784220017730448553,MATCHED,19249,1784220017730448553,19289,1784220017730448382,171,0.000171
1784220017763488004,MATCHED,19250,1784220017763488004,19290,1784220017763631050,-143046,-0.143046
1784220017798508063,MATCHED,19251,1784220017798508063,19291,1784220017797325048,1183015,1.183015
1784220017830277731,MATCHED,19252,1784220017830277731,19292,1784220017830441884,-164153,-0.164153
1784220017863442236,MATCHED,19253,1784220017863442236,19293,1784220017863676756,-234520,-0.234520
1784220017898741885,MATCHED,19254,1784220017898741885,19294,1784220017898169154,572731,0.572731
1784220017930824643,MATCHED,19255,1784220017930824643,19295,1784220017930380924,443719,0.443719
1784220017966670137,MATCHED,19256,1784220017966670137,19296,1784220017963453650,3216487,3.216487
1784220017998313622,MATCHED,19257,1784220017998313622,19297,1784220017997198943,1114679,1.114679
1784220018030110346,MATCHED,19258,1784220018030110346,19298,1784220018032518481,-2408135,-2.408135
1784220018065439068,MATCHED,19259,1784220018065439068,19299,1784220018067101211,-1662143,-1.662143
1784220018102361698,MATCHED,19260,1784220018102361698,19300,1784220018100995021,1366677,1.366677
1784220018131598599,MATCHED,19261,1784220018131598599,19301,1784220018131119830,478769,0.478769
1784220018163541080,MATCHED,19262,1784220018163541080,19302,1784220018165933928,-2392848,-2.392848
1784220018196097222,MATCHED,19263,1784220018196097222,19303,1784220018197852850,-1755628,-1.755628
1784220018229325597,MATCHED,19264,1784220018229325597,19304,1784220018232098120,-2772523,-2.772523
1784220018262987893,MATCHED,19265,1784220018262987893,19305,1784220018264669795,-1681902,-1.681902
1784220018296213119,MATCHED,19266,1784220018296213119,19306,1784220018297637206,-1424087,-1.424087
1784220018330012562,MATCHED,19267,1784220018330012562,19307,1784220018331012799,-1000237,-1.000237
1784220018364672403,MATCHED,19268,1784220018364672403,19308,1784220018364025877,646526,0.646526
1784220018396249833,MATCHED,19269,1784220018396249833,19309,1784220018397302360,-1052527,-1.052527
1784220018430346661,MATCHED,19270,1784220018430346661,19310,1784220018431254318,-907657,-0.907657
1784220018463061505,MATCHED,19271,1784220018463061505,19311,1784220018463565829,-504324,-0.504324
1784220018498408041,MATCHED,19272,1784220018498408041,19312,1784220018497359214,1048827,1.048827
1784220018533900650,MATCHED,19273,1784220018533900650,19313,1784220018531677521,2223129,2.223129
1784220018564879735,MATCHED,19274,1784220018564879735,19314,1784220018565292593,-412858,-0.412858
1784220018596707144,MATCHED,19275,1784220018596707144,19315,1784220018598603964,-1896820,-1.896820
1784220018631151061,MATCHED,19276,1784220018631151061,19316,1784220018633343471,-2192410,-2.192410
1784220018663167820,MATCHED,19277,1784220018663167820,19317,1784220018664439567,-1271747,-1.271747
1784220018696269770,MATCHED,19278,1784220018696269770,19318,1784220018697503866,-1234096,-1.234096
1784220018729698180,MATCHED,19279,1784220018729698180,19319,1784220018730255317,-557137,-0.557137
1784220018763485086,MATCHED,19280,1784220018763485086,19320,1784220018775559668,-12074582,-12.074582
1784220018797140326,MATCHED,19281,1784220018797140326,19321,1784220018800234769,-3094443,-3.094443
1784220018830074760,MATCHED,19282,1784220018830074760,19322,1784220018831255570,-1180810,-1.180810
1784220018864131440,MATCHED,19283,1784220018864131440,19323,1784220018864468979,-337539,-0.337539
1784220018896168310,MATCHED,19284,1784220018896168310,19324,1784220018897960256,-1791946,-1.791946
1784220018929438332,MATCHED,19285,1784220018929438332,19325,1784220018931619458,-2181126,-2.181126
1784220018963407810,MATCHED,19286,1784220018963407810,19326,1784220018963183531,224279,0.224279
1784220018996306670,MATCHED,19287,1784220018996306670,19327,1784220018998405514,-2098844,-2.098844
1784220019030076372,MATCHED,19288,1784220019030076372,19328,1784220019029643146,433226,0.433226
1784220019063237878,MATCHED,19289,1784220019063237878,19329,1784220019062493540,744338,0.744338
1784220019096002869,MATCHED,19290,1784220019096002869,19330,1784220019095934410,68459,0.068459
1784220019130125549,MATCHED,19291,1784220019130125549,19331,1784220019128949044,1176505,1.176505
1784220019162660005,MATCHED,19292,1784220019162660005,19332,1784220019162166398,493607,0.493607
1784220019196990942,MATCHED,19293,1784220019196990942,19333,1784220019195473936,1517006,1.517006
1784220019229305605,MATCHED,19294,1784220019229305605,19334,1784220019229559300,-253695,-0.253695
1784220019263248972,MATCHED,19295,1784220019263248972,19335,1784220019262211585,1037387,1.037387
1784220019295917704,MATCHED,19296,1784220019295917704,19336,1784220019295370865,546839,0.546839
1784220019333922934,MATCHED,19297,1784220019333922934,19337,1784220019329161991,4760943,4.760943
1784220019378063485,MATCHED,19298,1784220019378063485,19338,1784220019363701166,14362319,14.362319
1784220019417315109,MATCHED,19299,1784220019417315109,19340,1784220019430517333,-13202224,-13.202224
1784220019441495453,MATCHED,19300,1784220019441495453,19340,1784220019430517333,10978120,10.978120
1784220019464247777,MATCHED,19301,1784220019464247777,19341,1784220019463733224,514553,0.514553
1784220019497538651,MATCHED,19302,1784220019497538651,19342,1784220019495838829,1699822,1.699822
1784220019530428604,MATCHED,19303,1784220019530428604,19343,1784220019529611752,816852,0.816852
1784220019564759170,MATCHED,19304,1784220019564759170,19344,1784220019562708866,2050304,2.050304
1784220019598407652,MATCHED,19305,1784220019598407652,19345,1784220019597806239,601413,0.601413
1784220019630011730,MATCHED,19306,1784220019630011730,19346,1784220019629191221,820509,0.820509
1784220019662704314,MATCHED,19307,1784220019662704314,19347,1784220019664287243,-1582929,-1.582929
1784220019698210479,MATCHED,19308,1784220019698210479,19348,1784220019696271256,1939223,1.939223
1784220019729032065,MATCHED,19309,1784220019729032065,19349,1784220019730118363,-1086298,-1.086298
1784220019763176911,MATCHED,19310,1784220019763176911,19350,1784220019762871611,305300,0.305300
1784220019796543081,MATCHED,19311,1784220019796543081,19351,1784220019796595867,-52786,-0.052786
1784220019829175685,MATCHED,19312,1784220019829175685,19352,1784220019844814080,-15638395,-15.638395
1784220019862494892,MATCHED,19313,1784220019862494892,19352,1784220019844814080,17680812,17.680812
1784220019898857788,MATCHED,19314,1784220019898857788,19353,1784220019889437956,9419832,9.419832
1784220019929874817,MATCHED,19315,1784220019929874817,19354,1784220019918229814,11645003,11.645003
1784220019963548076,MATCHED,19316,1784220019963548076,19355,1784220019959323779,4224297,4.224297
1784220019998096899,MATCHED,19317,1784220019998096899,19356,1784220019993920027,4176872,4.176872
1784220020030266174,MATCHED,19318,1784220020030266174,19357,1784220020023258806,7007368,7.007368
1784220020062565967,MATCHED,19319,1784220020062565967,19359,1784220020066491918,-3925951,-3.925951
1784220020101878960,MATCHED,19320,1784220020101878960,19360,1784220020097595291,4283669,4.283669
1784220020130535033,MATCHED,19321,1784220020130535033,19361,1784220020131579268,-1044235,-1.044235
1784220020162529162,MATCHED,19322,1784220020162529162,19362,1784220020166447328,-3918166,-3.918166
1784220020195041119,MATCHED,19323,1784220020195041119,19363,1784220020196222733,-1181614,-1.181614
1784220020228681304,MATCHED,19324,1784220020228681304,19364,1784220020228968499,-287195,-0.287195
1784220020262168010,MATCHED,19325,1784220020262168010,19365,1784220020263191417,-1023407,-1.023407
1784220020295348978,MATCHED,19326,1784220020295348978,19366,1784220020296637639,-1288661,-1.288661
1784220020328589297,MATCHED,19327,1784220020328589297,19367,1784220020329286943,-697646,-0.697646
1784220020362242389,MATCHED,19328,1784220020362242389,19368,1784220020363227382,-984993,-0.984993
1784220020396421939,MATCHED,19329,1784220020396421939,19369,1784220020397357728,-935789,-0.935789
1784220020429126820,MATCHED,19330,1784220020429126820,19370,1784220020429757237,-630417,-0.630417
1784220020462234325,MATCHED,19331,1784220020462234325,19371,1784220020464133580,-1899255,-1.899255
1784220020495965176,MATCHED,19332,1784220020495965176,19372,1784220020498320999,-2355823,-2.355823
1784220020529676379,MATCHED,19333,1784220020529676379,19373,1784220020533168837,-3492458,-3.492458
1784220020562322186,MATCHED,19334,1784220020562322186,19374,1784220020565339590,-3017404,-3.017404
1784220020598338086,MATCHED,19335,1784220020598338086,19375,1784220020600799126,-2461040,-2.461040
1784220020630894728,MATCHED,19336,1784220020630894728,19376,1784220020632411088,-1516360,-1.516360
1784220020662664063,MATCHED,19337,1784220020662664063,19377,1784220020663727145,-1063082,-1.063082
1784220020695842772,MATCHED,19338,1784220020695842772,19378,1784220020695862546,-19774,-0.019774
1784220020730057636,MATCHED,19339,1784220020730057636,19379,1784220020730863994,-806358,-0.806358
1784220020762480594,MATCHED,19340,1784220020762480594,19380,1784220020775806811,-13326217,-13.326217
1784220020796491571,MATCHED,19341,1784220020796491571,19381,1784220020799738716,-3247145,-3.247145
1784220020830106034,MATCHED,19342,1784220020830106034,19382,1784220020830938700,-832666,-0.832666
1784220020862995339,MATCHED,19343,1784220020862995339,19383,1784220020861508356,1486983,1.486983
1784220020896474396,MATCHED,19344,1784220020896474396,19384,1784220020894187159,2287237,2.287237
1784220020931352253,MATCHED,19345,1784220020931352253,19385,1784220020927694177,3658076,3.658076
1784220020963902228,MATCHED,19346,1784220020963902228,19386,1784220020963801133,101095,0.101095
1784220020998397144,MATCHED,19347,1784220020998397144,19387,1784220020998482233,-85089,-0.085089
1784220021029973296,MATCHED,19348,1784220021029973296,19388,1784220021031492200,-1518904,-1.518904
1784220021063290967,MATCHED,19349,1784220021063290967,19389,1784220021063942579,-651612,-0.651612
1784220021096074865,MATCHED,19350,1784220021096074865,19390,1784220021096658234,-583369,-0.583369
1784220021131897396,MATCHED,19351,1784220021131897396,19391,1784220021133344185,-1446789,-1.446789
1784220021167880593,MATCHED,19352,1784220021167880593,19392,1784220021173429067,-5548474,-5.548474
1784220021199755279,MATCHED,19353,1784220021199755279,19393,1784220021203495450,-3740171,-3.740171
1784220021235906918,MATCHED,19354,1784220021235906918,19394,1784220021233657814,2249104,2.249104
1784220021262963972,MATCHED,19355,1784220021262963972,19395,1784220021269126980,-6163008,-6.163008
1784220021296107514,MATCHED,19356,1784220021296107514,19396,1784220021300026874,-3919360,-3.919360
1784220021328772506,MATCHED,19357,1784220021328772506,19397,1784220021337757445,-8984939,-8.984939
1784220021364168691,MATCHED,19358,1784220021364168691,19398,1784220021369446776,-5278085,-5.278085
1784220021395397791,MATCHED,19359,1784220021395397791,19399,1784220021407150421,-11752630,-11.752630
1784220021429069828,MATCHED,19360,1784220021429069828,19400,1784220021434616977,-5547149,-5.547149
1784220021461907374,MATCHED,19361,1784220021461907374,19401,1784220021472492472,-10585098,-10.585098
